2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,11
2,12
2,13
2,14
2,15
2,17
2,18
2,19
2,20
2,21
2,23
2,26
2,29
2,31
2,32
2,33
2,34
2,35
2,36
2,37
2,38
2,39
2,40
2,41
2,42
2,44
2,45
2,46
2,47
2,48
2,49
2,50
2,51
2,52
2,53
2,54
2,55
2,57
2,58
2,59
2,60
2,61
2,62
2,63
2,64
2,65
2,66
2,67
2,68
3,2
4,2
4,8
5,7
5,8
5,13
5,32
6,7
7,2
7,8
7,9
7,32
8,2
8,7
8,9
9,2
9,32
9,39
11,2
12,2
13,14
13,19
13,45
14,2
14,15
14,45
15,2
15,45
15,52
17,2
18,2
19,2
19,20
19,21
19,58
20,2
20,21
20,58
21,2
21,58
21,65
23,2
24,25
26,2
27,28
28,31
31,35
31,36
32,2
32,33
32,39
32,45
33,34
33,39
33,42
33,46
34,2
35,36
35,44
36,37
37,2
37,41
37,50
39,2
39,42
41,2
42,46
42,52
42,55
44,48
44,49
45,2
45,46
45,52
45,58
46,47
46,52
46,55
46,59
47,2
48,49
48,57
49,50
50,2
50,54
50,63
52,2
52,55
54,2
55,59
55,65
55,68
57,61
57,62
58,2
58,59
58,65
59,2
59,60
59,65
59,68
60,2
61,2
61,62
61,70
61,71
62,2
62,63
63,2
63,67
65,2
65,68
67,2
68,2
70,2
70,71
71,2
