2,3
2,4
2,6
2,8
2,9
2,10
2,13
2,14
2,17
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,28
2,30
2,31
2,32
2,33
2,34
2,36
2,38
2,39
2,40
2,41
2,42
2,43
2,44
2,46
2,47
2,49
2,51
2,52
2,53
2,56
2,59
2,61
2,62
2,63
2,64
2,67
2,68
2,69
2,70
2,72
2,73
2,74
2,75
2,77
2,78
2,81
2,82
2,86
2,87
2,90
2,91
2,93
2,94
2,95
2,97
2,98
2,103
2,104
2,107
2,108
2,111
2,112
2,113
2,115
2,116
2,118
2,121
2,124
2,125
2,127
2,128
2,130
2,132
2,135
2,136
2,138
2,139
2,141
2,144
2,146
2,147
2,150
2,151
2,159
2,161
2,165
2,167
2,168
2,169
2,170
2,172
2,175
2,176
2,181
2,184
2,185
2,187
2,190
2,191
2,192
2,193
2,196
2,198
2,200
2,202
2,203
2,204
2,208
3,6
3,8
3,17
6,8
6,9
6,10
6,17
6,19
6,20
6,21
6,22
6,23
6,24
6,27
6,30
6,31
6,32
6,33
6,34
6,38
6,39
6,40
6,41
6,43
6,44
6,46
6,150
6,159
6,168
6,169
6,184
6,185
6,186
6,187
6,190
6,191
6,196
6,198
6,200
6,202
6,203
6,204
6,205
6,208
8,2
8,10
8,13
8,19
8,20
8,38
9,2
10,2
10,13
10,14
10,19
10,20
10,21
10,22
10,23
10,24
10,27
10,30
10,31
10,32
10,33
10,34
10,38
10,39
10,40
10,41
10,43
10,44
10,46
10,150
10,159
10,168
10,169
10,184
10,185
10,186
10,187
10,190
10,191
10,196
10,198
10,200
10,202
10,203
10,204
10,205
10,208
13,2
14,2
17,20
17,38
19,20
19,26
19,112
19,124
19,135
20,21
20,22
20,41
21,22
21,68
21,112
21,124
21,135
21,168
21,172
22,27
22,28
22,31
22,36
22,46
22,72
22,74
22,112
22,124
22,135
22,147
22,198
23,27
24,23
24,25
24,93
24,200
25,24
25,26
25,93
25,200
26,25
26,112
26,124
26,135
27,28
27,36
27,112
27,124
27,135
27,147
28,31
28,36
28,112
28,124
28,135
28,147
30,112
30,124
30,135
30,208
31,30
31,32
32,33
32,52
32,68
32,144
33,34
34,2
34,36
34,40
36,40
36,112
36,124
36,135
36,147
38,39
38,44
38,47
38,161
38,198
39,40
40,49
40,67
40,112
40,124
40,135
40,144
40,146
40,165
40,198
41,42
41,56
41,63
41,73
41,144
42,41
42,52
42,82
42,169
42,185
43,44
44,55
44,57
44,91
44,112
44,121
44,124
44,132
44,135
44,198
46,47
46,52
46,68
46,86
46,87
46,90
46,91
46,93
46,94
46,97
46,103
46,104
46,107
46,108
46,111
46,121
46,132
46,144
46,146
46,147
46,159
47,49
47,51
47,52
47,53
47,55
47,59
47,60
47,61
47,62
47,63
47,64
47,67
47,68
47,69
47,72
47,73
47,74
47,75
47,77
47,78
47,81
47,82
47,95
47,112
47,124
47,135
47,161
47,198
49,51
49,62
51,52
51,53
51,56
51,59
51,61
51,87
52,51
52,53
52,91
53,51
53,52
53,112
53,124
53,135
53,150
55,57
56,59
56,61
56,63
57,56
59,61
59,90
59,95
59,112
59,124
59,135
59,161
59,198
61,62
61,64
62,63
62,112
62,124
62,135
63,64
63,112
63,124
63,135
63,198
64,86
64,112
64,124
64,135
67,70
67,72
67,75
68,69
68,78
68,81
68,82
69,70
69,112
69,124
69,135
70,75
70,112
70,124
70,135
72,73
72,112
72,124
72,135
73,74
73,112
73,124
73,135
73,198
74,75
74,112
74,124
74,135
74,198
75,77
75,112
75,124
75,135
77,86
78,79
78,80
78,87
81,77
81,82
82,77
82,90
82,91
82,112
82,124
82,135
82,168
82,172
86,103
86,124
86,130
86,135
86,141
86,151
86,184
87,88
87,89
87,104
87,124
87,135
87,159
90,86
90,91
91,86
91,107
91,108
91,112
91,121
91,128
91,139
93,94
93,111
93,124
93,135
93,200
94,95
94,112
94,124
94,135
95,94
95,112
95,124
95,135
95,161
95,198
97,112
97,118
97,124
97,130
97,135
97,141
103,112
103,118
103,124
103,130
103,135
103,141
103,151
103,184
104,105
104,106
104,112
104,124
104,135
104,159
107,103
107,108
107,115
108,103
108,115
108,116
108,121
108,124
108,128
108,135
108,139
111,112
111,124
111,135
111,200
112,118
113,112
113,124
113,125
113,135
113,136
115,113
115,116
116,112
116,113
116,121
116,124
116,128
116,135
116,139
118,124
118,130
118,135
118,141
118,151
118,184
121,124
121,125
121,126
121,127
121,128
121,130
121,132
124,130
125,124
125,135
125,136
127,125
127,128
128,124
128,125
128,132
128,139
130,135
130,141
130,151
130,184
132,135
132,136
132,137
132,138
132,139
132,141
132,168
132,169
132,170
132,181
132,185
132,187
132,198
135,141
136,135
138,136
138,139
139,135
139,136
139,168
139,169
139,170
139,181
139,185
139,187
141,151
141,184
144,146
144,165
144,168
144,170
144,181
144,198
146,147
147,151
147,184
159,161
159,165
159,168
159,170
159,181
161,198
165,198
168,184
168,187
168,198
169,170
169,172
169,175
169,181
170,184
170,185
170,187
170,198
172,175
175,2
175,181
181,184
181,185
181,187
181,198
184,187
185,184
185,187
186,184
187,191
187,192
187,196
187,198
190,200
191,192
191,193
191,196
192,196
193,200
196,198
196,202
198,200
198,208
200,208
202,200
202,203
203,200
203,204
204,2
204,200
