65,67
65,68
65,69
65,71
65,72
65,78
65,79
65,80
65,81
65,86
65,87
65,88
65,90
65,91
65,92
65,93
65,94
65,95
65,97
65,98
65,99
65,100
65,101
65,102
65,104
65,107
65,108
65,111
65,112
65,113
65,114
65,115
65,117
65,118
67,65
67,68
67,69
67,71
67,72
67,78
67,86
67,87
67,88
67,91
67,111
67,112
67,113
67,114
67,117
67,118
68,65
69,65
71,65
71,72
72,65
78,79
78,80
78,81
78,88
78,91
78,114
78,117
79,92
79,111
80,81
80,88
80,91
80,97
80,102
80,113
80,114
80,115
80,117
81,100
86,111
87,114
88,90
88,91
88,92
88,93
88,113
88,115
88,117
90,91
90,94
90,104
90,114
90,117
91,92
91,97
91,100
91,102
91,104
91,113
91,114
91,115
91,117
92,93
92,95
92,100
92,104
92,107
92,111
92,114
93,94
93,95
93,97
93,98
93,99
93,100
93,101
94,95
94,100
94,114
94,117
95,100
95,111
97,98
98,100
98,113
98,114
98,115
98,117
99,100
99,111
101,102
101,107
101,108
102,104
102,113
102,115
102,117
104,111
104,114
104,117
107,111
108,111
111,113
111,117
112,118
113,114
113,115
113,117
114,115
114,118
115,117
118,65
